/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2500.jpeg,ᮕ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2501.jpeg,ᮕ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2502.jpeg,ᮕ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2503.jpeg,ᮕ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2504.jpeg,ᮕ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2505.jpeg,ᮝ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2506.jpeg,ᮝ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2507.jpeg,ᮝ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2508.jpeg,ᮝ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2509.jpeg,ᮝ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2510.jpeg,ᮝ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2511.jpeg,ᮝ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2512.jpeg,ᮝ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2513.jpeg,ᮌ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2514.jpeg,ᮌ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2515.jpeg,ᮌ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2516.jpeg,ᮌ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2517.jpeg,ᮌ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2518.jpeg,ᮌ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2519.jpeg,ᮌ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2520.jpeg,ᮌ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2521.jpeg,ᮏ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2522.jpeg,ᮏ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2523.jpeg,ᮏ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2524.jpeg,ᮏ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2525.jpeg,ᮏ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2526.jpeg,ᮏ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2527.jpeg,ᮏ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2528.jpeg,ᮏ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2529.jpeg,ᮓ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2530.jpeg,ᮓ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2531.jpeg,ᮓ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2532.jpeg,ᮓ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2533.jpeg,ᮓ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2534.jpeg,ᮓ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2535.jpeg,ᮓ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2536.jpeg,ᮓ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2537.jpeg,ᮘ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2538.jpeg,ᮘ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2539.jpeg,ᮘ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2540.jpeg,ᮘ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2541.jpeg,ᮘ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2542.jpeg,ᮘ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2543.jpeg,ᮘ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2544.jpeg,ᮘ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2545.jpeg,ᮛ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2546.jpeg,ᮛ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2547.jpeg,ᮛ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2548.jpeg,ᮛ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2549.jpeg,ᮛ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2550.jpeg,ᮛ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2551.jpeg,ᮛ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2552.jpeg,ᮛ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2553.jpeg,ᮞ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2554.jpeg,ᮞ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2555.jpeg,ᮞ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2556.jpeg,ᮞ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2557.jpeg,ᮞ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2558.jpeg,ᮞ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2559.jpeg,ᮞ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2560.jpeg,ᮞ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2561.jpeg,ᮍ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2562.jpeg,ᮍ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2563.jpeg,ᮍ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2564.jpeg,ᮍ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2565.jpeg,ᮍ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2566.jpeg,ᮍ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2567.jpeg,ᮍ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2568.jpeg,ᮍ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2569.jpeg,ᮑ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2570.jpeg,ᮑ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2571.jpeg,ᮑ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2572.jpeg,ᮑ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2573.jpeg,ᮑ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2574.jpeg,ᮑ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2575.jpeg,ᮑ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2576.jpeg,ᮑ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2577.jpeg,ᮔ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2578.jpeg,ᮔ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2579.jpeg,ᮔ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2580.jpeg,ᮔ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2581.jpeg,ᮔ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2582.jpeg,ᮔ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2583.jpeg,ᮔ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2584.jpeg,ᮔ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2585.jpeg,ᮙ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2586.jpeg,ᮙ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2587.jpeg,ᮙ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2588.jpeg,ᮙ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2589.jpeg,ᮙ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2590.jpeg,ᮙ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2591.jpeg,ᮙ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2592.jpeg,ᮙ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2593.jpeg,ᮜ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2594.jpeg,ᮜ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2595.jpeg,ᮜ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2596.jpeg,ᮜ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2597.jpeg,ᮜ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2598.jpeg,ᮜ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2599.jpeg,ᮜ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2600.jpeg,ᮜ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2601.jpeg,ᮠ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2602.jpeg,ᮠ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2603.jpeg,ᮠ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2604.jpeg,ᮠ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2605.jpeg,ᮠ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2606.jpeg,ᮠ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2607.jpeg,ᮠ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2608.jpeg,ᮠ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2609.jpeg,ᮖ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2610.jpeg,ᮖ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2611.jpeg,ᮖ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2612.jpeg,ᮖ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2613.jpeg,ᮖ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2614.jpeg,ᮖ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2615.jpeg,ᮖ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2616.jpeg,ᮖ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2617.jpeg,ᮋ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2618.jpeg,ᮋ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2619.jpeg,ᮋ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2620.jpeg,ᮋ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2621.jpeg,ᮋ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2622.jpeg,ᮋ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2623.jpeg,ᮋ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2624.jpeg,ᮋ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2625.jpeg,ᮗ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2626.jpeg,ᮗ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2627.jpeg,ᮗ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2628.jpeg,ᮗ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2629.jpeg,ᮗ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2630.jpeg,ᮗ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2631.jpeg,ᮗ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2632.jpeg,ᮗ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2633.jpeg,ᮟ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2634.jpeg,ᮟ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2635.jpeg,ᮟ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2636.jpeg,ᮟ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2637.jpeg,ᮟ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2638.jpeg,ᮟ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2639.jpeg,ᮟ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2640.jpeg,ᮟ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2641.jpeg,ᮐ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2642.jpeg,ᮐ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2643.jpeg,ᮐ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2644.jpeg,ᮐ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2645.jpeg,ᮐ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2646.jpeg,ᮐ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2647.jpeg,ᮐ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2648.jpeg,ᮐ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2649.jpeg,ᮮ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2650.jpeg,ᮮ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2651.jpeg,ᮮ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2652.jpeg,ᮮ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2653.jpeg,ᮮ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2654.jpeg,ᮮ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2655.jpeg,ᮮ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2656.jpeg,ᮮ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2657.jpeg,ᮯ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2658.jpeg,ᮯ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2659.jpeg,ᮯ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2660.jpeg,ᮯ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2661.jpeg,ᮯ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2662.jpeg,ᮯ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2663.jpeg,ᮯ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2664.jpeg,ᮯ᮪
/Users/hamzhya/Documents/kuliah/smt 6/TUGAS AKHIR/Implementasi/Tensorflow/tools/../image-data/sundanese-images/hangul_2665.jpeg,ᮊᮤᮁ
